ship_filename,port_name,max_size,gimbal_type,category,mount_name,sub_port_count,weapon_sizes,default_weapons
crus_starfighter_inferno,hardpoint_missile_launcher_right_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_inferno,hardpoint_missile_launcher,7,Fixed,missile,mrck_s07_crus_starfighter,1,3,misl_s03_cs_fski_arrester
crus_starfighter_inferno_collector_military,hardpoint_weapon_s7,7,Fixed,pilot,behr_ballisticgatling_s7_collector,1,7,
crus_starfighter_inferno_collector_military,hardpoint_missile_launcher_left_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_inferno_collector_military,hardpoint_missile_launcher_right_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_inferno_collector_military,hardpoint_missile_launcher,7,Fixed,missile,mrck_s07_crus_starfighter,1,3,misl_s03_cs_fski_arrester
crus_starfighter_ion,hardpoint_weapon_s7,7,Fixed,pilot,behr_lasercannon_sf7e_s7,1,7,
crus_starfighter_ion,hardpoint_missile_launcher_left_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_ion,hardpoint_missile_launcher_right_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_ion,hardpoint_missile_launcher,7,Fixed,missile,mrck_s07_crus_starfighter,1,3,misl_s03_cs_fski_arrester
crus_starfighter_ion_collector_stealth,hardpoint_weapon_s7,7,Fixed,pilot,behr_lasercannon_sf7e_s7_collector,1,7,
crus_starfighter_ion_collector_stealth,hardpoint_missile_launcher_left_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_ion_collector_stealth,hardpoint_missile_launcher_right_s05,5,Fixed,missile,mrck_s05_behr_quad_s03,1,3,misl_s03_ir_novp_viper
crus_starfighter_ion_collector_stealth,hardpoint_missile_launcher,7,Fixed,missile,mrck_s07_crus_starfighter,1,3,misl_s03_cs_fski_arrester
crus_starlifter_a2,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main_a2,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_a2,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2,hardpoint_forward_left_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_left,1,5,amrs_lasercannon_s5
crus_starlifter_a2,hardpoint_forward_right_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_right,1,5,amrs_lasercannon_s5
crus_starlifter_a2,hardpoint_rear_left_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_left,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2,hardpoint_rear_right_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
crus_starlifter_a2_bombless,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main_a2,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_bombless,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_a2_bombless,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_bombless,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_bombless,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_bombless,hardpoint_forward_left_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_left,1,5,amrs_lasercannon_s5
crus_starlifter_a2_bombless,hardpoint_forward_right_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_right,1,5,amrs_lasercannon_s5
crus_starlifter_a2_bombless,hardpoint_rear_left_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_left,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2_bombless,hardpoint_rear_right_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
crus_starlifter_a2_collector_military,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main_a2,2,"4,4","hrst_laserrepeater_s4,hrst_laserrepeater_s4"
crus_starlifter_a2_collector_military,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","hrst_laserrepeater_s4,hrst_laserrepeater_s4"
crus_starlifter_a2_collector_military,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,hrst_laserrepeater_s5
crus_starlifter_a2_collector_military,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,hrst_laserrepeater_s5
crus_starlifter_a2_collector_military,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","hrst_laserrepeater_s4,hrst_laserrepeater_s4"
crus_starlifter_a2_collector_military,hardpoint_forward_left_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_left,1,5,behr_lasercannon_s5
crus_starlifter_a2_collector_military,hardpoint_forward_right_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_right,1,5,behr_lasercannon_s5
crus_starlifter_a2_collector_military,hardpoint_rear_left_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_left,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2_collector_military,hardpoint_rear_right_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_right,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2_ea_pir,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main_a2,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_ea_pir,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_a2_ea_pir,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_ea_pir,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_ea_pir,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_ea_pir,hardpoint_forward_left_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_left,1,5,amrs_lasercannon_s5
crus_starlifter_a2_ea_pir,hardpoint_forward_right_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_right,1,5,amrs_lasercannon_s5
crus_starlifter_a2_ea_pir,hardpoint_rear_left_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_left,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2_ea_pir,hardpoint_rear_right_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
crus_starlifter_a2_s3bombs,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main_a2,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_s3bombs,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_a2_s3bombs,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_s3bombs,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_a2_s3bombs,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_a2_s3bombs,hardpoint_forward_left_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_left,1,5,amrs_lasercannon_s5
crus_starlifter_a2_s3bombs,hardpoint_forward_right_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_front_right,1,5,amrs_lasercannon_s5
crus_starlifter_a2_s3bombs,hardpoint_rear_left_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_left,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
crus_starlifter_a2_s3bombs,hardpoint_rear_right_remote_turret,6,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
crus_starlifter_c2,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_c2,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_c2,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_c2,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_m2,hardpoint_remote_turret_bottom,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_main,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
crus_starlifter_m2,hardpoint_remote_turret_rear,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_rear,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
crus_starlifter_m2,hardpoint_weapon_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_m2,hardpoint_weapon_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
crus_starlifter_m2,hardpoint_bridge_remote_turret,5,Turret,remote_turret,crus_starlifter_scitem_remote_turret_nose,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
drak_caterpillar,hardpoint_weapon_top,5,Fixed,pilot,drak_dual_s3,1,3,klwe_laserrepeater_s3
drak_caterpillar,hardpoint_turret_top,6,Turret,manned_turret,drak_caterpillar_scitem_turret_top,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar,hardpoint_turret_bottom,6,Turret,manned_turret,drak_caterpillar_scitem_turret_bottom,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_pirate,hardpoint_weapon_top,5,Fixed,pilot,drak_dual_s3,1,3,klwe_laserrepeater_s3
drak_caterpillar_pirate,hardpoint_turret_top,6,Turret,manned_turret,drak_caterpillar_scitem_turret_top,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_pirate,hardpoint_turret_bottom,6,Turret,manned_turret,drak_caterpillar_scitem_turret_bottom,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_pu_hijacked,hardpoint_weapon_top,5,Fixed,pilot,drak_dual_s3,1,3,klwe_laserrepeater_s3
drak_caterpillar_pu_hijacked,hardpoint_turret_top,6,Turret,manned_turret,drak_caterpillar_scitem_turret_top,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_pu_hijacked,hardpoint_turret_bottom,6,Turret,manned_turret,drak_caterpillar_scitem_turret_bottom,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_shipshowdown,hardpoint_weapon_top,5,Fixed,pilot,drak_dual_s3,1,3,klwe_laserrepeater_s3
drak_caterpillar_shipshowdown,hardpoint_turret_top,6,Turret,manned_turret,drak_caterpillar_scitem_turret_top,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_shipshowdown,hardpoint_turret_bottom,6,Turret,manned_turret,drak_caterpillar_scitem_turret_bottom,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_unmanned_ninetails,hardpoint_weapon_top,5,Fixed,pilot,drak_dual_s3,1,3,klwe_laserrepeater_s3
drak_caterpillar_unmanned_ninetails,hardpoint_turret_top,6,Turret,manned_turret,drak_caterpillar_scitem_turret_top,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_caterpillar_unmanned_ninetails,hardpoint_turret_bottom,6,Turret,manned_turret,drak_caterpillar_scitem_turret_bottom,2,"4,4","klwe_laserrepeater_s4,klwe_laserrepeater_s4"
drak_clipper,hardpoint_weapon_wing_left,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,amrs_lasercannon_s3
drak_clipper,hardpoint_weapon_wing_right,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,amrs_lasercannon_s3
drak_clipper,hardpoint_missile_rack_left_1,3,Fixed,missile,mrck_s03_behr_single_s03,1,3,
drak_clipper,hardpoint_missile_rack_left_2,3,Fixed,missile,mrck_s03_behr_dual_s02,1,3,
drak_clipper,hardpoint_missile_rack_left_3,3,Fixed,missile,mrck_s03_behr_quad_s01,1,3,
drak_clipper,hardpoint_missile_rack_right_1,3,Fixed,missile,mrck_s03_behr_single_s03,1,3,
drak_clipper,hardpoint_missile_rack_right_2,3,Fixed,missile,mrck_s03_behr_single_s03,1,3,
drak_clipper,hardpoint_missile_rack_right_3,3,Fixed,missile,mrck_s03_behr_dual_s02,1,3,
drak_clipper,hardpoint_missile_rack_right_4,3,Fixed,missile,mrck_s03_behr_quad_s01,1,3,
drak_clipper,hardpoint_missile_rack_right_5,3,Fixed,missile,mrck_s03_behr_quad_s01,1,3,
drak_corsair,hardpoint_manned_turret_left,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair,hardpoint_manned_turret_right,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair,hardpoint_cheek_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair,hardpoint_cheek_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair,hardpoint_chin_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair,hardpoint_chin_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair,hardpoint_weapon_wing_bottom,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair,hardpoint_weapon_wing_top,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair,hardpoint_tail_turret,4,Turret,remote_turret,drak_corsair_remote_turret_s4,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair,hardpoint_wing_right_missile_mount_a,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair,hardpoint_wing_right_missile_mount_b,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair,hardpoint_wing_right_missile_mount_c,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair,hardpoint_wing_right_missile_mount_d,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_military,hardpoint_manned_turret_left,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair_exec_military,hardpoint_manned_turret_right,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair_exec_military,hardpoint_cheek_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_military,hardpoint_cheek_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_military,hardpoint_chin_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_military,hardpoint_chin_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_military,hardpoint_weapon_wing_bottom,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair_exec_military,hardpoint_weapon_wing_top,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair_exec_military,hardpoint_tail_turret,4,Turret,remote_turret,drak_corsair_remote_turret_s4,2,"2,2","mxox_neutronrepeater_s2,mxox_neutronrepeater_s2"
drak_corsair_exec_military,hardpoint_wing_right_missile_mount_a,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_military,hardpoint_wing_right_missile_mount_b,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_military,hardpoint_wing_right_missile_mount_c,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_military,hardpoint_wing_right_missile_mount_d,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_stealthindustrial,hardpoint_manned_turret_left,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair_exec_stealthindustrial,hardpoint_manned_turret_right,1,Turret,manned_turret,drak_corsair_turret_manned,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
drak_corsair_exec_stealthindustrial,hardpoint_cheek_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_stealthindustrial,hardpoint_cheek_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_stealthindustrial,hardpoint_chin_weapon_right,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_stealthindustrial,hardpoint_chin_weapon_left,4,Gimbal,pilot,entityclassdefinition.mount_gimbal_s4,1,4,behr_lasercannon_s4
drak_corsair_exec_stealthindustrial,hardpoint_weapon_wing_bottom,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair_exec_stealthindustrial,hardpoint_weapon_wing_top,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
drak_corsair_exec_stealthindustrial,hardpoint_tail_turret,4,Turret,remote_turret,drak_corsair_remote_turret_s4,2,"2,2","mxox_neutronrepeater_s2,klwe_laserrepeater_s2"
drak_corsair_exec_stealthindustrial,hardpoint_wing_right_missile_mount_a,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_stealthindustrial,hardpoint_wing_right_missile_mount_b,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_stealthindustrial,hardpoint_wing_right_missile_mount_c,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_corsair_exec_stealthindustrial,hardpoint_wing_right_missile_mount_d,4,Fixed,missile,mrck_s04_behr_dual_s03,1,4,
drak_cutlass_black,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_bis2950,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black_bis2950,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_bis2950,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_bis2950,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_bis2950,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_bis2950,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_exec_military,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black_exec_military,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_military,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_military,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_military,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_military,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_exec_stealth,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black_exec_stealth,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_stealth,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_stealth,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_stealth,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,mxox_neutronrepeater_s3
drak_cutlass_black_exec_stealth,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_mission_pir_package,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black_mission_pir_package,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_mission_pir_package,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_mission_pir_package,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_mission_pir_package,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_mission_pir_package,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_pu_pirate_crewless,hardpoint_turret,4,Fixed,manned_turret,mrck_s04_behr_dual_s03,1,4,
drak_cutlass_black_pu_pirate_crewless,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_pu_pirate_crewless,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_pu_pirate_crewless,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_pu_pirate_crewless,hardpoint_Left_Wing_Weapon,4,Fixed,pilot,mrck_s04_behr_dual_s03,1,3,misl_s03_cs_fski_arrester
drak_cutlass_black_pu_pirate_crewless,hardpoint_tractor_turret,4,Turret,remote_turret,drak_cutlass_remote_turret,1,4,
drak_cutlass_black_shipshowdown,hardpoint_turret,5,Turret,manned_turret,drak_cutlass_scitem_turret_black,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
drak_cutlass_black_shipshowdown,hardpoint_Right_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_shipshowdown,hardpoint_Left_Body_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,gats_ballisticgatling_s3
drak_cutlass_black_shipshowdown,hardpoint_Right_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
drak_cutlass_black_shipshowdown,hardpoint_Left_Wing_Weapon,3,Gimbal,pilot,entityclassdefinition.mount_gimbal_s3,1,3,klwe_laserrepeater_s3
